"","X","tweet","city","movie","day","Sentiment_Score"
"4098",194,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/aM7iAZXOIq CAPTAIN AMERICA: CIVIL WAR Official Trailer (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.819705324905794
"4099",195,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/id5xV48oCk CAPTAIN AMERICA: CIVIL WAR TV Spot - Greatest Superhero Movie Ever","New York City","Captain America: Civil War","05.08.2016",0.917220007855709
"4100",196,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/pZXkxQ6qYp CAPTAIN AMERICA: CIVIL WAR Movie Clip - Avengers Attack (2016)","New York City","Captain America: Civil War","05.08.2016",0.857463127949712
"4101",197,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/XbYC2DmHIi CAPTAIN AMERICA: CIVIL WAR TV Spot - Dangerous (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.701009783182415
"4102",198,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/fDOlCSgxLe CAPTAIN AMERICA: CIVIL WAR Movie Clip - Right to Choose (2016)","New York City","Captain America: Civil War","05.08.2016",0.9196713832303
"4103",199,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/q3ApZmq8oq CAPTAIN AMERICA: CIVIL WAR TV Spot - Awesome (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.95992677721568
"4104",200,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/gyjZ56ZK3Z CAPTAIN AMERICA: CIVIL WAR Movie Clip - Tony Stark vs Bucky (2016)","New York City","Captain America: Civil War","05.08.2016",0.873271366001634
"4105",201,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/g6Jd07C732 CAPTAIN AMERICA: CIVIL WAR TV Spot - Assemble (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.825214807076531
"4106",202,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/Ol9MUum26T CAPTAIN AMERICA: CIVIL WAR Movie Clip - T<U+00B4>Challa vs Bucky (2016)","New York City","Captain America: Civil War","05.08.2016",0.917969127920056
"4107",203,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/yVloDarsva CAPTAIN AMERICA: CIVIL WAR Movie Clip - Spider-Man Revealed (2016)","New York City","Captain America: Civil War","05.08.2016",0.809109718035473
"4108",204,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/vWxH6AZurQ CAPTAIN AMERICA: CIVIL WAR Movie Clip - Cap vs Bucky (2016) Marvel","New York City","Captain America: Civil War","05.08.2016",0.841962117390415
"4109",205,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/imEgSu0jeq CAPTAIN AMERICA: CIVIL WAR Movie Clip - Black Panther Chase (2016)","New York City","Captain America: Civil War","05.08.2016",0.875215038826743
"4110",206,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/LRWLbrPSCm CAPTAIN AMERICA: CIVIL WAR TV Spot - Family (2016) Marvel Movie HD","New York City","Captain America: Civil War","05.08.2016",0.686963895045589
"4111",207,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/hgdlqwZP5h CAPTAIN AMERICA: CIVIL WAR TV Spot - Team Cap (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.725315470389806
"4112",208,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/1U4GSnaseV CAPTAIN AMERICA: CIVIL WAR B-Roll Footage #1 (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.871558565328902
"4113",209,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/MfSFtH3ySt CAPTAIN AMERICA: CIVIL WAR TV Spot - Tonight (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.52923971158793
"4114",210,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/S6oyUUDSOB CAPTAIN AMERICA: CIVIL WAR Movie Clip - Ant-Man Recruit (2016)","New York City","Captain America: Civil War","05.08.2016",0.780281069669403
"4115",211,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/9w6YGlqC37 CAPTAIN AMERICA: CIVIL WAR TV Spot - We Fight (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.713761923262281
"4116",212,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/0BPidRG0gT CAPTAIN AMERICA: CIVIL WAR Movie Clip - Vision and Scarlet Witch","New York City","Captain America: Civil War","05.08.2016",0.739819002702293
"4117",213,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/zpHEWPPKuh CAPTAIN AMERICA: CIVIL WAR Movie Clip - Vision vs Hawkeye (2016)","New York City","Captain America: Civil War","05.08.2016",0.892502486057929
"4118",214,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/0p31Q4eDcB CAPTAIN AMERICA: CIVIL WAR Featurette - Story (2016) Marvel Movie","New York City","Captain America: Civil War","05.08.2016",0.810752256635189
"4119",215,"T<f4>i d<e3> th<ea>m video v<e0>o danh s<e1>ch ph<e1>t https://t.co/R6AC7Ye1jJ CAPTAIN AMERICA: CIVIL WAR Movie Clip - Cap Needs Our Help (2016)","New York City","Captain America: Civil War","05.08.2016",0.965532579577213
"4120",216,"Captain America: Civil War is my favorite Marvel movie to date","New York City","Captain America: Civil War","05.08.2016",0.987857730645305
"4121",217,"Currently watching Captain America Civil War lost AF bc I've never seen a marvel movie <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>","New York City","Captain America: Civil War","05.08.2016",0.593155589455456
"4122",218,"Prepare for 'Captain America: Civil War' with a look at each Marvel movie's opening weekend: <U+0085> https://t.co/ImwrKqdEl6","New York City","Captain America: Civil War","05.08.2016",0.848443022810509
"4123",219,"We looked at the box office numbers for every movie. Where will 'Captain America' fall? https://t.co/p8EYZUenPm https://t.co/Jv9ES9H9tD","New York City","Captain America: Civil War","05.08.2016",0.852062384051559
"4124",220,"Prepare for 'Captain America: Civil War' with a look at each Marvel movie's opening weekend: https://t.co/wiGa5TziwJ https://t.co/LrJGFZO3Ii","New York City","Captain America: Civil War","05.08.2016",0.798507806603778
"4125",221,"Post Captain America Civil War ""food""! Great movie! #redrobin<U+0085> https://t.co/z5srjydP1t","New York City","Captain America: Civil War","05.08.2016",0.99610298197328
"4126",222,"I'm going to see Captain America: Civil War Movie Next Friday on May the 13th, 2016 <U+0097> excited for Marvel's Captain America: Civil War","New York City","Captain America: Civil War","05.08.2016",0.431479693621884
"4127",223,"Captain America Civil War. 10/10 10/10 100/100 100/100. Best movie. Best movie.","New York City","Captain America: Civil War","05.08.2016",0.993950919845463
"4128",224,"I liked a @YouTube video from @tjsotomayor https://t.co/BkEPN2q8qL Ep #1018 Captain America's Civil War Movie Live Fan Reaction","New York City","Captain America: Civil War","05.08.2016",0.916853283541343
"4129",225,"IGN: These are the 13 biggest differences between the #CivilWar movies and comics! https://t.co/2dsKZr9MjJ https://t.co/fqblFt8n31: #Strea<U+0085>","New York City","Captain America: Civil War","05.08.2016",0.679682577403091
"4130",226,"I liked a @YouTube video from @tyronemagnus77 https://t.co/8FeCzjg4hL Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!","New York City","Captain America: Civil War","05.08.2016",0.892167462544166
"4131",227,"I liked a @YouTube video from @tyronemagnus77 https://t.co/YXxK0VecqV Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!","New York City","Captain America: Civil War","05.08.2016",0.953059702793684
"4132",228,"Captain america civil war was so good. I haven't enjoyed myself in a movie theater in a long time.","New York City","Captain America: Civil War","05.08.2016",0.997482780818736
"4133",229,"This game has given me more anxiety than the entire Captain America: Civil War movie...","New York City","Captain America: Civil War","05.08.2016",0.881823100361954
"4134",230,"Captain America Civil War was amazing! I give it a 9.5/10, I think it's now my favorite Marvel movie!","New York City","Captain America: Civil War","05.08.2016",0.996027418799303
"4135",231,"RT @gearpatrol: Review: <U+0091>Captain America: Civil War<U+0092> is the best avenger's film yet https://t.co/WpyDwEHkWa https://t.co/oDdsOEDgQm","New York City","Captain America: Civil War","05.08.2016",0.950564482590951
"4136",232,"CAPTAIN AMERICA: CIVIL WAR <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>

This movie was TOO LIT","New York City","Captain America: Civil War","05.08.2016",0.266000550115321
"4137",233,"I liked a @YouTube video https://t.co/0H2KmtY321 Captain America: Civil War Movie Review - Maniacal Cinephile","New York City","Captain America: Civil War","05.08.2016",0.962289915037832
"4138",234,"Movie night (@ City Center 15: Cinema de Lux for Captain America: Civil War An IMAX 3D Experience) https://t.co/BkZYW2Qn23","New York City","Captain America: Civil War","05.08.2016",0.795886030185334
"4139",235,"Just saw Captain America: Civil War. Amazing movie with the greatest action sequences to date! Spider-Man stole the show... and the shield.","New York City","Captain America: Civil War","05.08.2016",0.993976275199442
"4140",236,"RT @yourENTnews: Captain America: Civil War - Official ""Black Panther Vs Bucky"" Movie Clip [HD]
https://t.co/CiLzOzHDOi","New York City","Captain America: Civil War","05.08.2016",0.945496415972061
"4141",237,"<U+0091>Captain America: Civil War<U+0092>: the secret post-credit scenes everyone's talking about https://t.co/sZ14yB4P8H https://t.co/2VzVgA1tPc","New York City","Captain America: Civil War","05.08.2016",0.741596722413382
"4142",238,"Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/uepxomSKGS","New York City","Captain America: Civil War","05.08.2016",0.865552877666009
"4143",239,"Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/wB0tAeuX3p","New York City","Captain America: Civil War","05.08.2016",0.881403772361159
"4144",240,"OMG!!! CAPTAIN AMERICA CIVIL WAR!!!
WOW!! WHAT A MOVIE!!! I JUST GOT BACK HOME FROM SEEING IT
I COULDN'T BELIEVE THE PART WHERE CAPTAIN AMER","New York City","Captain America: Civil War","05.08.2016",0.651150303367116
"4145",241,"RT @BilgeEbiri: My review of the new Marvel movie AVENGERS 3: AVENGERS V. AVENGERS. https://t.co/pAujIOWEbk","New York City","Captain America: Civil War","05.08.2016",0.482576884541032
"4146",242,"Here's Why Marvel Is So Good At This: Captain America: Civil War could well be the best Marvel Studios movie ... https://t.co/jTEOBvM2Bg","New York City","Captain America: Civil War","05.08.2016",0.896423634606487
"4147",243,"Captain America: Civil War felt absolute truth brilliant. Marvel's best to date! (I'm on a movie high right now. Review coming later)","New York City","Captain America: Civil War","05.08.2016",0.973739495482657
"4148",244,"13 Biggest Captain America: Civil War Movie / Comic<U+00A0>Differences https://t.co/rWovi5kerc https://t.co/UkQwEGeIIG","New York City","Captain America: Civil War","05.08.2016",0.684402296732749
"4149",245,"Here's Why Marvel Is So Good At This - Captain America: Civil War could well be the best Marvel Studios movie b... https://t.co/1J9O8FK5Pb","New York City","Captain America: Civil War","05.08.2016",0.8763982085288
"4150",246,"i see captain america civil war 
i liked
what is your opinion about movie?","New York City","Captain America: Civil War","05.08.2016",0.870667341300935
"4151",247,"Here's Why Marvel Is So Good At This - Captain America: Civil War could well be the best Marvel Studios movie b... https://t.co/6qbgfdzeX7","New York City","Captain America: Civil War","05.08.2016",0.861937634480366
"4152",248,"Captain America: Civil War Is the Avengers Movie Age of Ultron Should've Been via @io9 https://t.co/K40EUiKMEe https://t.co/IQOVVCT6y9","New York City","Captain America: Civil War","05.08.2016",0.685124966689076
"4153",249,"Belated S/O to the dude I walked past earlier who was talking about the Captain America movie over the phone: ""It was literally a Civil War""","Chicago","Captain America: Civil War","05.08.2016",0.54702083009095
"4154",250,"It's an ok movie <U+0097> watching Captain America: Civil <U+034F>Wa<U+034F>r at North Riverside Mall Theatre - Classic Cinemas https://t.co/rJKix5CWTe","Chicago","Captain America: Civil War","05.08.2016",0.687088351869073
"4155",251,"Just watched Captain America Civil War the shit was awesome Black Panther, SpiderMan etc great movie in my opinion https://t.co/jPbi5C6BSr","Chicago","Captain America: Civil War","05.08.2016",0.928413591482414
"4156",252,"RT @SpoilerDashFree: This was AWESOME! 
Watch my Spoiler or Non-Spoiler Review for #CaptainAmericaCivilWar https://t.co/pVkZ6kbe0P https://<U+0085>","Chicago","Captain America: Civil War","05.08.2016",0.963197231816685
"4157",253,"This was AWESOME! 
Watch my Spoiler or Non-Spoiler Review for #CaptainAmericaCivilWar https://t.co/pVkZ6kbe0P https://t.co/QtCtd5W6dt","Chicago","Captain America: Civil War","05.08.2016",0.950580108467323
"4158",254,"Captain America Civil War was probably the best movie I'm gonna see this year <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>","Chicago","Captain America: Civil War","05.08.2016",0.985103613012509
"4159",255,"Surprise Mommy n' Aidan movie date! <ed><U+00AE><U+00BA><ed><U+00BC><U+008F><ed><U+00AE><U+00BA><ed><U+00BC><U+008F> <U+0097> watching Captain America: Civil <U+034F>Wa<U+034F>r at Rave Cinemas 53 https://t.co/XhnNBL5yRW","Chicago","Captain America: Civil War","05.08.2016",0.880526617405849
"4160",256,"'Captain America: Civil War<U+0092> is the movie <U+0091>Batman v Superman<U+0092> wanted to be https://t.co/2kaMPtKvsK #movies","Chicago","Captain America: Civil War","05.08.2016",0.60176846607569
"4161",257,"""Captain America: Civil War"" isomer fine movie. Nuanced, deep, compelling story and characters. Who knew Tony Stark had a conscience?","Chicago","Captain America: Civil War","05.08.2016",0.980271835789749
"4162",258,"Just saw captain America civil war. It was amazing I am #TeamSpiderman I would love to see his solo movie with the young actor!","Chicago","Captain America: Civil War","05.08.2016",0.955604653085431
"4163",259,"Team Martha. (@ Studio Movie Grill for Captain America: Civil War in Wheaton, IL) https://t.co/GFeQyXA5nT","Chicago","Captain America: Civil War","05.08.2016",0.951974680618096
"4164",260,"Civil war was //amazing// but I had Aleks' stupid captain america rap stuck in my head for most of the movie","Chicago","Captain America: Civil War","05.08.2016",0.505074248799449
"4165",261,"Jim Alexander of <U+0093>The Movie Blog<U+0094> compares <U+0093>Captain America: Civil War<U+0094> and <U+0093>Batman v. Superman:... https://t.co/tRVmT8B6aQ","Chicago","Captain America: Civil War","05.08.2016",0.920169608176274
"4166",262,"Jim Alexander of ""The Movie Blog"" compares ""Captain America: Civil War"" and ""Batman v. Superma<U+0085> https://t.co/LylMy2mQ6V via @wordpressdotcom","Chicago","Captain America: Civil War","05.08.2016",0.911184647236879
"4167",263,"Captain America: Civil War is everything a great action/comic book movie should be. Full of spectacle, humor &amp; importantly - story. 4.5/5","Chicago","Captain America: Civil War","05.08.2016",0.995874331852614
"4168",264,"New Captain America movie (@ ShowPlace ICON at Roosevelt Collection for Captain America: Civil War in Chicago, IL) https://t.co/VSSjBLmzTh","Chicago","Captain America: Civil War","05.08.2016",0.96842504514205
"4169",265,"When it's not trying to be more, #CaptainAmericaCivilWar is a great superhero movie. My review: https://t.co/jcuMHFNMPO","Chicago","Captain America: Civil War","05.08.2016",0.77400998874211
"4170",266,"Plan for today is to have a Captain America/Avengers movie marathon and then tomorrow go see Civil War.","Chicago","Captain America: Civil War","05.08.2016",0.755404115412182
"4171",267,"RT @bollos87: Captain America civil war is the best marvel movie to date. All the characters fit well. Surprised how well they packed every<U+0085>","Chicago","Captain America: Civil War","05.08.2016",0.998927456639521
"4172",268,"Captain America civil war is the best marvel movie to date. All the characters fit well. Surprised how well they packed everyone in","Chicago","Captain America: Civil War","05.08.2016",0.998663281849063
"4173",269,"Paul Rudd Movie!! (@ ShowPlace ICON at Roosevelt Collection for Captain America: Civil War in Chicago, IL) https://t.co/GX1nIYO8US","Chicago","Captain America: Civil War","05.08.2016",0.946001341934085
"4174",270,"Captain America civil war was the best movie I ever seen I didn't want to leave the theater","Chicago","Captain America: Civil War","05.08.2016",0.929149190039205
"4175",271,"Still not totally sure which is better, but it's down to THE DARK KNIGHT vs. CAPTAIN AMERICA: CIVIL WAR for best ""superhero"" movie ever.","Chicago","Captain America: Civil War","05.08.2016",0.957815728701938
"4176",272,"Best of the Week: Young Han Solo Cast, 'Captain America: Civil War' Reviewed and More https://t.co/MF0K5mQTXu #movies #MovieNews","Chicago","Captain America: Civil War","05.08.2016",0.901585516885188
"4177",273,"RT @dbzshenron57: Captain America dies in the civil war comics. So don't be upset when he dead af at the end of the movie","Chicago","Captain America: Civil War","05.08.2016",0.773982908509441
"4178",274,"Latest I've ever left a movie theater in my life lol. Captain America: Civil War was absolutely ridiculous though! #TeamCap","Chicago","Captain America: Civil War","05.08.2016",0.532463919617396
"4179",275,"We bring you our latest movie review from Marvel's Captain America: Civil War. Is this their best film yet?... https://t.co/dmA6hRHEeH","Chicago","Captain America: Civil War","05.08.2016",0.907892021901471
"4180",276,"I added a video to a @YouTube playlist https://t.co/yX6Cqf4ath Captain America: Civil War Movie Review!","Chicago","Captain America: Civil War","05.08.2016",0.770058683871872
"4181",277,"Ep #1018 Captain America's Civil War Movie Live Fan Reaction https://t.co/XUWnw6vxRx via @YouTube","Chicago","Captain America: Civil War","05.08.2016",0.931498493331612
"4182",278,"Captain America Civil War is probably hands down the best superhero movie I've seen. #mindblown","Chicago","Captain America: Civil War","05.08.2016",0.982480941746577
"4183",279,"Captain America: Civil War is the movie what Avengers 2 should have been. Much better than that one as well as Batman V Superman.","Chicago","Captain America: Civil War","05.08.2016",0.739285360546687
"4184",280,"https://t.co/drrliXp4RJ The Movie Guys review <U+0091>Captain America: Civil War<U+0092> #CHICAGOnow","Chicago","Captain America: Civil War","05.08.2016",0.709549943473845
"4185",281,"Captain America Civil War was honestly the best marvel movie ever.","Chicago","Captain America: Civil War","05.08.2016",0.955189125507204
"4186",282,"The new Captain America Civil War movie was pretty fucking awesome, a must watch for this years superhero movies. https://t.co/1UGNvzwKmM","Chicago","Captain America: Civil War","05.08.2016",0.996237918883019
"4187",283,"Guys. Wow. Captain America: Civil War. Wow. Best Marvel movie yet IMO.","Chicago","Captain America: Civil War","05.08.2016",0.983814153845686
"4188",284,"Captain America: Civil War is worth it...awesome movie too see. Saw it in 3D @BruceBlitz @Mugsysam @Shadyhere","Chicago","Captain America: Civil War","05.08.2016",0.993795197635765
"4189",285,"Captain America civil war is a good ass movie.","Chicago","Captain America: Civil War","05.08.2016",0.93692712473723
"4190",286,"4 Reasons Captain America: Civil War is a Great Date Night Movie + Fun Facts https://t.co/Lz7bz7Ubxw via @amomontheside","Chicago","Captain America: Civil War","05.08.2016",0.98918832482294
"4191",287,"Captain America dies in the civil war comics. So don't be upset when he dead af at the end of the movie","Chicago","Captain America: Civil War","05.08.2016",0.782087522984072
"4192",288,"Movie night! <U+0097> watching Captain America: Civil <U+034F>Wa<U+034F>r at AMC Chicago Ridge 6 https://t.co/aFXxcJPzoY","Chicago","Captain America: Civil War","05.08.2016",0.749741849466532
"4193",289,"Movie with the birthday boy! <U+0097> watching Captain America: Civil <U+034F>Wa<U+034F>r at AMC Village Crossing 18 https://t.co/bL23nd7GB2","Chicago","Captain America: Civil War","05.08.2016",0.902128261069923
"4194",290,"It's our annual.... Dylan's superhero movie birthday. Can't wait., <U+0097> excited for Marvel's Captain America: Civil War","Chicago","Captain America: Civil War","05.08.2016",0.925330891281444
"4195",291,"RT @mamasmoney: Captain America: Civil War Movie Review! #CaptainAmericaEvent #TeamIronMan https://t.co/F8EwShqNc1 via @odouglass11","Chicago","Captain America: Civil War","05.08.2016",0.893540245436633
"4196",292,"Captain America Civil War was an all around fun movie! 9/10 would watch again.","Chicago","Captain America: Civil War","05.08.2016",0.995339977306166
"4197",293,"Captain America: Civil War. Greatest superhero movie ever","Chicago","Captain America: Civil War","05.08.2016",0.946217269840474
"4198",294,"Just watched Captain America: Civil War. It was such a great movie! #CaptainAmericaCivilWar","Chicago","Captain America: Civil War","05.08.2016",0.927696695396657
"4199",295,"Don Shanahan of ""Every Movie Has a Lesson"" reviews ""Captain America: Civil War"" and ""The Famil<U+0085> https://t.co/2nUtNNtcEu via @wordpressdotcom","Chicago","Captain America: Civil War","05.08.2016",0.358507332774762
"4200",296,"Captain America: Civil War Movie Review! #CaptainAmericaEvent #TeamIronMan https://t.co/F8EwShqNc1 via @odouglass11","Chicago","Captain America: Civil War","05.08.2016",0.899859327707874
"4201",297,"If you Google Civil War, the Captain America movie comes up before the actual [USA] Civil War. So many jokes to make right now. #merka","Chicago","Captain America: Civil War","05.08.2016",0.322776398693358
"4202",298,"Somebody just said Captain America: Civil War was a bad movie. Had to unfollow and block them. RESPECK IT <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>","Chicago","Captain America: Civil War","05.08.2016",0.0663810144370496
"4203",299,"Captain America : Civil War was fantastic! A few quick thoughts on the movie...no spoilers.

New Spidey is pretty... https://t.co/mzS43oFlA1","Chicago","Captain America: Civil War","05.08.2016",0.983089787907102
"4204",300,"Team Ironman! (@ Studio Movie Grill for Captain America: Civil War in Wheaton, IL) https://t.co/2NWufjCVCp","Chicago","Captain America: Civil War","05.08.2016",0.935472042844691
"4205",301,"OMG Captain America: Civil War was amazing! I never thought they could pull off a superhero movie with this many characters but they DID!!!","Chicago","Captain America: Civil War","05.08.2016",0.971453461930738
"4206",302,"Fun movie. Even more fun watching with teens and families I adore<ed><U+00AE><U+00BA><ed><U+00BC><U+0099> <U+0097> watching Captain America: Civil <U+034F>Wa<U+034F>r at AMC... https://t.co/kfxjp24I47","Lincoln ","Captain America: Civil War","05.08.2016",0.993363746695438
"4207",303,"when Hadley cries bc she realizes she doesn't match Captain America for the new Civil War movie","Lincoln ","Captain America: Civil War","05.08.2016",0.90772982628921
"4208",304,"Just watched Captain America: Civil War. Great movie","New Orleans","Captain America: Civil War","05.08.2016",0.976373996749751
"4209",305,"Ep #1018 Captain America's Civil War Movie Live Fan Reaction@IVP4  https://t.co/zHJ6eBEQpg","New Orleans","Captain America: Civil War","05.08.2016",0.525054336051772
"4210",306,"Ep #1018 Captain America's Civil War Movie Live Fan Reaction https://t.co/zHJ6eBEQpg","New Orleans","Captain America: Civil War","05.08.2016",0.874404200004386
"4211",307,"RT @enews: 20 burning questions you're sure to have after watching Captain America: Civil War. https://t.co/CxqBJobVnp https://t.co/uhy6CQ3<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.749494010043022
"4212",308,"RT @EntEarth: Review: #CaptainAmericaCivilWar is a deeply felt film and one of Marvel's best https://t.co/e1qS1CYplq https://t.co/PnMYvVplAw","Los Angeles","Captain America: Civil War","05.08.2016",0.938983930154788
"4213",309,"RT @PhillyD: Just watched the 8:30AM showing of Captain America: Civil War.

Such a fun and at times heart breaking movie. https://t.co/n02<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.88070946924037
"4214",310,"RT @TheWrap: #CaptainAmericaCivilWar: 7 Reasons Critics Love Latest Marvel Movie https://t.co/OWOlutg2st","Los Angeles","Captain America: Civil War","05.08.2016",0.917888388698986
"4215",311,"Captain America:The Civil War Is One Heck Of A Movie And Recommend It To Go Watch!","Los Angeles","Captain America: Civil War","05.08.2016",0.996722340660093
"4216",312,"#CaptainAmericaCivilWar: 7 Reasons Critics Love Latest Marvel Movie https://t.co/OWOlutg2st","Los Angeles","Captain America: Civil War","05.08.2016",0.932022708096436
"4217",313,"RT @TheWrap: Captain America #CivilWar: 7 Reasons Critics Love Latest #Marvel Movie https://t.co/iygrhEtMPH https://t.co/J8Hv3hHpdQ","Los Angeles","Captain America: Civil War","05.08.2016",0.770150312582973
"4218",314,"#CaptainAmericaCivilWar is the thinking person's superhero movie, writes @chervillain https://t.co/glnEmA2kGU https://t.co/U4b9475uaY","Los Angeles","Captain America: Civil War","05.08.2016",0.869609592923229
"4219",315,"RT @coleplante: Captain America: Civil War is my new favorite @Marvel movie for sure. Perfect balance of humor, deep story, great character<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.999876983914881
"4220",316,"RT @talkiegazette: My 2 cents - #CaptainAmericaCivilWar (2016) https://t.co/H5jl871rYc 4/5 Stars. A solid Marvel movie. https://t.co/OYSnzA<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.938675740779549
"4221",317,"The Movie Guys appeared on Justin Kaufmann's WGN radio show, The Download, to talk ""Captain America: Civil War"": https://t.co/lstBWyHw8j","Los Angeles","Captain America: Civil War","05.08.2016",0.313613261305369
"4222",318,"RT @DailyBillboard: #CaptainAmericaCivilWar so cool! Check out all these billboards https://t.co/QcSXnYYg4b &amp; costumes from the movie https<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.824585153108506
"4223",319,"RT @zesty_movies: This Makes the Fight Scene in #CaptainAmerica: #CivilWar Even Better Than ... https://t.co/j4zFsIAWnW #Movies #Movie http<U+0085>","Los Angeles","Captain America: Civil War","05.08.2016",0.937321182350362
"4224",320,"Captain America: Civil War: Brought To You By Audi was a good movie! I liked it!","Los Angeles","Captain America: Civil War","05.08.2016",0.97868611190776
"4225",321,"""Captain America: CIvil War"" Is A BIg Dumb Movie You Will Enjoy https://t.co/xU1H50aQ1B","Los Angeles","Captain America: Civil War","05.08.2016",0.769539921258816
